Athlete_ID,Country,Year,Sport,Event,Gender,Age,Height_cm,Weight_kg,Experience_Years,Previous_Medals,World_Rank,Coach_Rating,Injury_History,Medal,Medal_Count
78116,Canada,2023,Swimming,Floor Exercise,Male,24,195,69,8,1,192,5.3,No,Bronze,2
78117,France,2022,Gymnastics,Single Sculls,Male,22,170,48,9,1,175,5.5,No,Bronze,1
78118,France,2015,Swimming,Road Race,Male,25,182,89,5,2,109,5.4,Yes,Silver,1
78119,UK,2021,Athletics,Floor Exercise,Female,22,154,67,6,0,32,8.5,No,Bronze,1
78120,Brazil,2023,Athletics,Rifle,Female,29,184,51,10,0,37,6.2,No,Bronze,1
78121,China,2015,Swimming,Single Sculls,Female,21,179,83,8,4,169,6.4,No,Silver,3
78122,Russia,2021,Gymnastics,Relay,Female,27,198,88,9,0,96,7.3,No,Silver,1
78123,Australia,2013,Cycling,Floor Exercise,Male,32,177,82,9,0,120,7.1,No,Silver,2
78124,USA,2014,Cycling,100m,Female,20,171,79,11,0,94,6.5,No,Gold,1
78125,China,2016,Gymnastics,Butterfly,Female,16,176,74,15,0,101,7.7,No,Bronze,4
78126,Brazil,2018,Cycling,Single Sculls,Female,25,172,72,1,1,35,9,Yes,Silver,1
78127,Australia,2013,Shooting,Relay,Male,20,193,63,6,2,114,9,No,Bronze,3
78128,USA,2021,Swimming,Vault,Male,26,180,62,1,0,3,8.6,No,Bronze,2
78129,Germany,2010,Swimming,100m,Female,29,177,89,1,0,84,9.6,No,Bronze,1
78130,Russia,2009,Rowing,Butterfly,Female,22,176,72,2,1,40,5.8,No,Silver,3
78131,Brazil,2001,Swimming,Rifle,Female,26,171,67,6,0,125,9.2,No,Bronze,4
78132,Australia,2020,Shooting,Rifle,Male,21,188,68,7,2,60,7.8,No,Silver,2
78133,Russia,2017,Cycling,200m,Male,32,180,73,13,0,44,7.8,No,Silver,1
78134,Italy,2000,Cycling,Floor Exercise,Male,27,151,59,3,1,126,5.8,No,Bronze,1
78135,Russia,2021,Boxing,Relay,Female,22,174,61,1,2,133,9.4,No,Gold,1
78136,Italy,2013,Shooting,100m,Female,24,171,81,8,4,24,5.5,No,Bronze,1
78137,UK,2010,Athletics,Butterfly,Male,29,183,77,2,1,1,8.7,No,Silver,1
78138,Australia,2017,Swimming,Relay,Male,26,188,74,14,1,155,6.2,No,Bronze,2
78139,Russia,2002,Swimming,Butterfly,Male,27,171,63,6,1,41,5.4,Yes,Silver,2
78140,Germany,2011,Athletics,200m,Male,23,172,49,2,0,183,9.1,No,Bronze,4
78141,India,2008,Swimming,Floor Exercise,Male,25,166,67,9,1,196,8.1,No,Bronze,1
78142,Italy,2019,Shooting,Butterfly,Male,24,180,79,15,1,193,8.6,Yes,Gold,1
78143,China,2005,Athletics,Relay,Male,28,177,88,10,0,133,6.4,No,Gold,1
78144,China,2005,Rowing,100m,Male,27,164,75,5,0,159,7.1,No,Bronze,2
78145,Australia,2019,Boxing,Heavyweight,Female,23,171,73,1,0,193,9.2,Yes,Bronze,2
78146,Germany,2014,Cycling,100m,Male,32,186,76,12,0,141,5,No,Gold,1
78147,China,2019,Shooting,100m,Male,21,181,69,9,0,13,8.4,No,Gold,1
78148,France,2010,Swimming,Heavyweight,Female,27,171,66,5,1,131,5.2,No,Gold,2
78149,China,2009,Gymnastics,Floor Exercise,Female,21,161,72,10,0,148,6.4,No,Silver,1
78150,USA,2014,Cycling,Road Race,Male,21,186,92,8,0,109,7.8,Yes,Silver,1
78151,USA,2003,Wrestling,Freestyle,Male,23,180,71,10,0,116,7.6,No,Bronze,4
78152,Italy,2021,Cycling,Rifle,Female,27,194,70,3,3,20,5.3,No,Gold,2
78153,Japan,2015,Rowing,Rifle,Female,31,203,48,13,2,178,9,No,Silver,2
78154,China,2015,Swimming,100m,Male,22,160,63,3,0,152,7,No,Gold,2
78155,Germany,2022,Rowing,Rifle,Male,33,150,83,13,4,67,5.1,No,Bronze,2
78156,UK,2000,Boxing,200m,Male,20,173,65,13,1,131,9.9,Yes,Gold,1
78157,Brazil,2007,Shooting,Relay,Male,28,178,81,5,0,185,8.8,No,Silver,1
78158,Italy,2018,Athletics,Single Sculls,Male,29,158,73,10,0,187,6.2,No,Bronze,1
78159,China,2015,Swimming,Butterfly,Female,26,187,77,13,1,145,6.5,No,Bronze,2
78160,Australia,2019,Athletics,Vault,Male,24,177,82,10,0,163,7.1,No,Gold,1
78161,Japan,2021,Cycling,Single Sculls,Female,29,159,74,9,0,60,9.6,No,Gold,1
78162,India,2011,Athletics,200m,Male,21,171,70,3,4,55,5.4,No,Silver,1
78163,India,2017,Athletics,Relay,Female,23,191,56,14,1,167,9.4,No,Silver,1
78164,Russia,2008,Swimming,Freestyle,Female,28,162,82,6,0,64,9.1,No,Bronze,2
78165,UK,2003,Gymnastics,Floor Exercise,Male,19,188,83,4,0,173,8.7,No,Gold,1
78166,Australia,2011,Gymnastics,Road Race,Female,20,186,76,11,1,87,5.3,Yes,Bronze,1
78167,China,2001,Rowing,Floor Exercise,Female,27,158,64,4,1,172,8,No,Silver,1
78168,Japan,2015,Shooting,200m,Female,25,180,74,2,0,42,6,No,Silver,3
78169,France,2013,Wrestling,Road Race,Male,26,184,91,11,3,147,8.3,Yes,Silver,2
78170,USA,2004,Gymnastics,Single Sculls,Female,22,152,60,10,0,90,6.4,No,Silver,1
78171,Russia,2004,Boxing,Butterfly,Female,28,168,71,14,0,60,9.2,Yes,Gold,4
78172,Canada,2022,Swimming,Relay,Male,21,177,77,6,2,113,5.3,No,Bronze,1
78173,Japan,2004,Cycling,100m,Female,21,159,63,3,0,100,5.9,No,Silver,1
78174,Italy,2008,Boxing,Butterfly,Male,27,178,63,9,4,162,5.5,No,Gold,1
78175,Australia,2005,Gymnastics,Single Sculls,Female,18,165,102,14,0,144,9.5,No,Bronze,1
78176,Germany,2020,Gymnastics,Vault,Male,20,166,70,1,3,55,7.8,Yes,Bronze,4
78177,China,2018,Wrestling,Heavyweight,Female,21,164,95,10,1,68,9.9,No,Gold,4
78178,Russia,2012,Cycling,Single Sculls,Male,22,150,62,9,4,140,8,No,Gold,1
78179,France,2003,Athletics,200m,Male,32,182,72,5,0,48,5.4,No,Bronze,1
78180,Australia,2005,Athletics,Heavyweight,Male,26,168,89,4,3,108,7.3,Yes,Bronze,1
78181,Germany,2017,Shooting,Floor Exercise,Male,25,185,52,6,0,31,9.7,No,Gold,2
78182,Australia,2019,Gymnastics,Vault,Male,21,175,72,13,0,168,9.4,No,Silver,1
78183,Brazil,2023,Gymnastics,Rifle,Female,17,188,91,10,2,181,6.6,No,Silver,2
78184,USA,2003,Wrestling,Butterfly,Female,26,172,71,8,0,151,9.1,No,Silver,1
78185,Russia,2004,Cycling,Freestyle,Female,27,194,91,12,1,107,8.3,Yes,Silver,2
78186,Canada,2009,Swimming,100m,Male,23,185,68,14,0,21,9.7,No,Bronze,3
78187,Russia,2020,Cycling,Floor Exercise,Male,18,169,72,12,1,47,5.6,No,Bronze,1
78188,China,2018,Wrestling,Road Race,Male,31,176,83,12,1,62,9.9,No,Silver,1
78189,France,2006,Rowing,Butterfly,Female,20,185,83,13,0,113,7.3,No,Bronze,1
78190,Italy,2005,Gymnastics,Heavyweight,Female,25,178,85,11,0,50,7.5,No,Silver,1
78191,Russia,2016,Cycling,200m,Male,25,166,66,3,1,131,5.2,No,Gold,1
78192,UK,2004,Shooting,200m,Male,25,184,77,5,0,139,7.8,No,Bronze,1
78193,India,2016,Boxing,Heavyweight,Male,32,187,74,8,0,69,5.4,No,Bronze,1
78194,India,2017,Shooting,Rifle,Male,24,185,65,7,0,29,8.1,Yes,Bronze,1
78195,Australia,2014,Cycling,Vault,Female,25,168,75,15,0,45,9.7,No,Gold,1
78196,Germany,2015,Swimming,Single Sculls,Female,32,182,82,15,4,98,9.5,No,Bronze,3
78197,China,2008,Wrestling,Floor Exercise,Male,23,181,75,5,0,6,8.4,No,Bronze,1
78198,USA,2002,Swimming,Butterfly,Male,26,197,74,7,1,13,10,No,Bronze,3
78199,USA,2007,Gymnastics,Butterfly,Male,22,156,72,14,3,33,10,No,Bronze,2
78200,Russia,2019,Wrestling,100m,Female,21,175,92,4,0,197,6.1,No,Silver,1
78201,India,2009,Cycling,100m,Female,26,169,71,13,0,42,9.1,No,Bronze,1
78202,USA,2015,Swimming,100m,Male,29,162,83,3,0,124,6.5,No,Gold,3
78203,India,2011,Athletics,Road Race,Male,24,181,72,11,1,74,5.2,No,Bronze,1
78204,France,2001,Rowing,Single Sculls,Female,23,177,78,7,0,33,8.3,No,Gold,1
78205,China,2021,Boxing,Road Race,Female,16,168,59,5,4,111,5.2,No,Silver,3
78206,Russia,2007,Wrestling,Heavyweight,Female,20,166,69,14,2,69,7.1,No,Bronze,2
78207,Japan,2009,Athletics,Relay,Female,23,166,67,12,1,181,9.1,No,Silver,1
78208,Germany,2019,Athletics,Butterfly,Male,22,171,77,5,1,156,9.4,No,Gold,3
78209,Germany,2002,Swimming,Vault,Male,17,165,74,12,0,53,6.1,No,Silver,1
78210,Japan,2024,Athletics,Butterfly,Male,25,184,71,2,1,52,9.2,No,Gold,2
78211,USA,2024,Swimming,Butterfly,Male,19,187,55,13,0,103,5,No,Silver,1
78212,Germany,2008,Rowing,Rifle,Male,19,179,87,2,1,154,8,No,Silver,1
78213,Japan,2013,Gymnastics,100m,Male,28,175,65,14,3,39,6.1,No,Bronze,1
78214,China,2003,Athletics,Heavyweight,Male,32,173,68,8,1,197,9.8,No,Gold,2
78215,Italy,2020,Boxing,Single Sculls,Male,21,169,74,13,0,153,9,No,Bronze,4
78216,Australia,2006,Wrestling,Relay,Female,24,170,75,5,0,58,9.4,No,Bronze,1
78217,China,2010,Cycling,100m,Female,26,175,72,5,1,115,8.4,No,Bronze,1
78218,UK,2019,Boxing,Vault,Male,23,172,67,6,0,47,6.1,No,Silver,2
78219,Brazil,2004,Gymnastics,Single Sculls,Male,19,189,60,15,0,132,8,Yes,Silver,1
78220,China,2014,Boxing,Road Race,Female,29,171,70,10,0,127,9.3,No,Silver,2
78221,Brazil,2006,Athletics,Butterfly,Female,23,166,81,4,0,104,5,No,Silver,2
78222,Russia,2001,Cycling,Road Race,Female,21,176,63,2,3,23,7.1,No,Silver,3
78223,Germany,2013,Athletics,Butterfly,Female,24,189,78,2,2,37,5.9,No,Bronze,4
78224,Brazil,2003,Gymnastics,Heavyweight,Male,25,175,54,11,0,5,5.1,No,Bronze,1
78225,India,2005,Swimming,Rifle,Male,20,161,70,5,0,68,6.3,No,Bronze,2
78226,China,2023,Boxing,Rifle,Male,27,168,54,2,0,200,9,No,Gold,1
78227,India,2007,Athletics,Butterfly,Male,21,170,73,6,3,54,8,No,Gold,1
78228,Australia,2018,Rowing,Relay,Male,25,181,96,6,0,138,5.4,No,Gold,2
78229,India,2016,Swimming,Rifle,Female,20,174,71,9,0,103,5.9,No,Gold,1
78230,USA,2009,Cycling,200m,Female,24,182,70,2,0,185,8.4,No,Silver,1
78231,Russia,2001,Athletics,Butterfly,Male,26,166,67,2,0,97,9.2,No,Silver,1
78232,China,2008,Wrestling,200m,Male,27,166,73,13,0,119,6.2,No,Gold,2
78233,USA,2015,Rowing,Relay,Female,25,184,84,9,0,85,7.5,Yes,Bronze,2
78234,China,2002,Gymnastics,Single Sculls,Male,20,198,80,9,0,160,8.2,No,Bronze,3
78235,Canada,2021,Swimming,Floor Exercise,Male,28,177,58,4,0,58,6,No,Gold,1
78236,Brazil,2015,Shooting,Single Sculls,Male,33,171,83,15,0,53,9.5,No,Bronze,1
78237,Russia,2016,Athletics,Butterfly,Male,20,151,45,5,0,82,6.6,No,Gold,1
78238,India,2022,Wrestling,Floor Exercise,Male,33,176,95,12,0,178,7.7,No,Silver,1
78239,Japan,2004,Cycling,200m,Male,16,191,58,2,3,40,9.2,No,Silver,1
78240,China,2022,Athletics,Heavyweight,Female,23,178,66,14,2,149,5.3,No,Gold,1
78241,Italy,2005,Shooting,Freestyle,Male,25,181,45,10,1,115,7.5,Yes,Bronze,1
78242,Russia,2004,Wrestling,Single Sculls,Female,23,177,63,8,4,87,5.2,No,Silver,2
78243,USA,2024,Wrestling,Vault,Female,28,184,84,1,0,174,7,No,Bronze,1
78244,India,2010,Swimming,Rifle,Male,18,178,58,15,0,148,9.8,No,Bronze,1
78245,UK,2018,Gymnastics,Freestyle,Male,30,175,45,1,1,21,6.2,No,Gold,1
78246,Canada,2008,Swimming,Butterfly,Male,27,176,78,15,2,24,5.6,Yes,Bronze,2
78247,Italy,2004,Athletics,Freestyle,Male,31,164,57,15,0,150,6.7,No,Bronze,1
78248,USA,2019,Swimming,Butterfly,Male,20,177,81,14,0,71,7.6,No,Gold,2
78249,France,2023,Athletics,Floor Exercise,Male,25,176,71,12,1,72,7.3,No,Silver,3
78250,USA,2021,Athletics,Rifle,Male,23,172,63,12,0,56,7.1,No,Silver,1
78251,China,2015,Athletics,Floor Exercise,Male,19,171,78,6,0,186,6.5,No,Bronze,1
78252,USA,2001,Swimming,Rifle,Male,27,172,69,10,0,12,9.2,No,Gold,1
78253,USA,2001,Gymnastics,Single Sculls,Female,23,185,67,1,0,146,5.6,No,Gold,3
78254,USA,2019,Athletics,Relay,Male,26,186,51,12,1,171,6.7,No,Bronze,1
78255,USA,2003,Swimming,Floor Exercise,Male,35,174,68,11,1,7,7.2,No,Gold,1
78256,France,2001,Athletics,200m,Male,29,166,86,6,1,53,9.8,No,Silver,1
78257,China,2021,Swimming,Road Race,Female,21,170,71,10,1,115,7.2,No,Gold,1
78258,UK,2007,Cycling,Floor Exercise,Female,20,178,78,2,1,141,9.3,Yes,Gold,4
78259,UK,2001,Wrestling,100m,Female,23,176,80,12,2,149,7.3,No,Bronze,1
78260,Brazil,2014,Boxing,Floor Exercise,Female,28,180,83,3,0,188,5.1,No,Silver,1
78261,India,2009,Cycling,Single Sculls,Male,20,173,69,6,2,57,6.2,No,Gold,1
78262,China,2007,Athletics,200m,Male,20,173,65,11,3,34,8.5,Yes,Silver,1
78263,Brazil,2019,Athletics,100m,Male,22,178,63,1,4,63,5.1,No,Silver,1
78264,Germany,2023,Cycling,Road Race,Male,16,178,65,7,3,118,7.4,No,Bronze,1
78265,China,2012,Boxing,Heavyweight,Female,30,176,72,8,0,94,5.7,No,Silver,3
78266,China,2000,Swimming,Relay,Female,25,173,81,2,4,59,5.1,No,Silver,2
78267,USA,2000,Shooting,Butterfly,Male,20,162,74,12,0,181,8.5,Yes,Bronze,2
78268,Germany,2015,Cycling,Road Race,Female,24,183,90,4,2,100,9.2,No,Gold,1
78269,Australia,2003,Swimming,Freestyle,Male,21,196,56,7,0,177,5.5,No,Silver,1
78270,UK,2001,Athletics,Freestyle,Female,24,179,71,9,1,160,6.5,No,Silver,2
78271,Italy,2023,Gymnastics,Floor Exercise,Male,22,178,60,6,0,54,9.6,No,Bronze,2
78272,UK,2004,Wrestling,Floor Exercise,Male,18,166,59,4,2,91,8.1,No,Bronze,1
78273,India,2005,Boxing,Relay,Male,21,180,63,5,2,112,7.4,No,Silver,1
78274,China,2024,Boxing,Relay,Male,31,177,59,7,0,135,8.5,No,Bronze,4
78275,China,2022,Swimming,Road Race,Male,25,165,78,5,2,152,9.2,No,Silver,1
78276,India,2016,Swimming,Floor Exercise,Female,27,174,72,12,0,133,7.6,No,Bronze,1
78277,Brazil,2016,Athletics,Heavyweight,Male,26,173,82,10,1,109,5.4,No,Silver,1
78278,India,2003,Swimming,Rifle,Female,25,182,65,14,1,3,8,No,Silver,1
78279,UK,2016,Swimming,Vault,Male,25,187,58,9,0,42,8.7,No,Silver,1
78280,China,2020,Gymnastics,Vault,Male,18,175,70,3,2,94,9.6,No,Bronze,1
78281,USA,2010,Swimming,Freestyle,Male,28,168,57,8,0,185,6.7,No,Gold,2
78282,Russia,2014,Boxing,Floor Exercise,Male,21,177,74,14,2,106,6.2,No,Silver,1
78283,Germany,2000,Swimming,Butterfly,Male,28,168,68,8,2,188,8,Yes,Bronze,1
78284,USA,2021,Gymnastics,Road Race,Female,27,171,61,1,1,44,8.6,No,Gold,1
78285,Italy,2013,Cycling,200m,Male,29,195,96,14,2,154,5.9,No,Silver,1
78286,UK,2014,Athletics,Relay,Female,21,179,78,8,2,94,8.1,No,Bronze,1
78287,India,2020,Wrestling,Butterfly,Female,26,170,83,10,1,71,7.3,No,Silver,3
78288,Canada,2001,Boxing,Rifle,Male,19,167,60,1,2,45,5.9,No,Gold,1
78289,USA,2011,Athletics,Heavyweight,Male,25,166,89,5,0,40,8.7,No,Gold,1
78290,UK,2023,Cycling,Heavyweight,Male,22,166,77,11,0,109,7.2,No,Bronze,2
78291,Germany,2005,Cycling,Road Race,Male,22,165,75,13,1,29,7,No,Gold,1
78292,Canada,2007,Shooting,100m,Male,19,185,72,14,0,97,9.3,Yes,Silver,4
78293,India,2009,Wrestling,Vault,Male,30,166,78,6,0,68,5.6,No,Silver,1
78294,France,2003,Swimming,Rifle,Female,25,171,56,5,2,79,9.8,No,Bronze,2
78295,Australia,2011,Shooting,Rifle,Male,21,174,72,6,0,111,7.1,No,Silver,2
78296,Canada,2008,Gymnastics,Heavyweight,Female,16,155,60,3,0,153,7.5,No,Bronze,1
78297,Brazil,2017,Cycling,Relay,Male,28,174,76,8,0,89,9.1,No,Bronze,1
78298,France,2003,Rowing,Floor Exercise,Female,26,181,59,2,0,104,5.9,No,Bronze,1
78299,India,2004,Rowing,200m,Female,26,158,84,11,0,57,9.8,Yes,Gold,1
78300,Russia,2008,Athletics,Heavyweight,Male,18,188,78,12,1,105,8.3,No,Gold,1
78301,France,2001,Shooting,200m,Male,27,184,65,14,0,162,5.8,No,Gold,1
78302,UK,2023,Athletics,Heavyweight,Male,30,163,80,6,2,103,6.1,No,Bronze,1
78303,Russia,2003,Cycling,Floor Exercise,Female,31,170,53,15,2,170,6.8,No,Gold,1
78304,China,2007,Swimming,Freestyle,Female,26,168,52,4,2,113,8.2,Yes,Silver,3
78305,Canada,2023,Cycling,200m,Female,23,178,75,9,2,189,6,No,Bronze,1
78306,Australia,2008,Cycling,Heavyweight,Female,33,162,54,12,0,188,7,No,Silver,1
78307,Italy,2018,Athletics,Single Sculls,Male,22,176,67,14,0,163,6.2,No,Silver,1
78308,Australia,2014,Wrestling,Relay,Female,20,172,45,4,0,94,6.5,No,Silver,3
78309,France,2021,Swimming,Floor Exercise,Female,27,177,66,1,0,193,7.4,No,Silver,1
78310,China,2003,Swimming,Vault,Female,21,182,57,1,2,2,9,No,Silver,1
78311,Canada,2018,Gymnastics,Road Race,Male,24,184,65,2,1,80,6,No,Bronze,1
78312,Brazil,2021,Swimming,Floor Exercise,Male,21,165,76,12,0,194,9.3,No,Silver,2
78313,Canada,2001,Boxing,100m,Male,20,181,48,3,4,128,6.5,No,Bronze,1
78314,Germany,2007,Cycling,Road Race,Male,23,175,56,10,0,123,8.5,No,Gold,3
78315,Italy,2003,Shooting,100m,Male,26,182,68,11,0,19,7.7,No,Bronze,2
78316,USA,2007,Gymnastics,100m,Male,32,163,71,6,1,92,8.3,Yes,Silver,1
78317,USA,2023,Wrestling,200m,Male,25,170,66,3,1,68,5.3,Yes,Silver,1
78318,Brazil,2007,Athletics,Single Sculls,Male,24,168,62,15,1,33,6,No,Silver,1
78319,Russia,2000,Rowing,200m,Male,25,172,89,5,1,54,9.4,No,Bronze,1
78320,USA,2004,Swimming,Floor Exercise,Female,28,182,84,9,0,167,8.2,Yes,Bronze,2
78321,India,2009,Swimming,Road Race,Female,23,176,52,8,4,152,7.6,No,Silver,1
78322,Australia,2005,Boxing,Single Sculls,Male,21,183,59,6,1,178,8.9,No,Bronze,1
78323,Australia,2011,Athletics,Relay,Male,21,171,71,11,0,46,9.4,No,Gold,2
78324,China,2013,Boxing,Rifle,Male,23,167,70,12,2,58,5.3,No,Silver,3
78325,UK,2008,Athletics,Heavyweight,Male,21,172,88,11,2,84,9.3,No,Silver,2
78326,Canada,2024,Gymnastics,Rifle,Female,18,172,66,1,0,52,7.5,No,Gold,1
78327,Brazil,2020,Boxing,Road Race,Male,31,181,59,9,0,151,7.4,No,Silver,3
78328,Russia,2015,Boxing,Heavyweight,Male,27,159,65,14,0,131,5,No,Gold,1
78329,Russia,2002,Boxing,Road Race,Male,27,178,65,5,1,84,8.8,No,Bronze,2
78330,UK,2024,Rowing,Rifle,Female,29,176,59,4,1,114,7.5,Yes,Bronze,1
78331,UK,2011,Boxing,Vault,Male,25,182,45,9,2,150,8.8,No,Bronze,1
78332,USA,2021,Cycling,Road Race,Male,29,196,71,14,2,145,5.8,No,Bronze,3
78333,India,2022,Shooting,Vault,Male,25,166,70,7,2,129,5.8,No,Gold,2
78334,UK,2013,Swimming,Rifle,Male,24,178,82,15,0,137,8.1,No,Silver,2
78335,China,2003,Rowing,100m,Male,17,166,67,10,2,31,8.4,No,Bronze,2
78336,India,2018,Athletics,Road Race,Male,26,168,77,8,2,77,6.7,No,Bronze,2
78337,Brazil,2019,Swimming,200m,Male,25,182,79,9,0,132,6.1,Yes,Silver,1
78338,USA,2022,Athletics,Road Race,Male,23,176,71,11,0,109,5.6,No,Silver,1
78339,India,2006,Cycling,Vault,Female,19,164,80,4,3,189,7.6,No,Gold,1
78340,Germany,2014,Rowing,Road Race,Female,22,188,87,10,1,122,6.5,No,Silver,1
78341,China,2013,Swimming,Vault,Male,30,183,59,5,3,16,6.3,No,Silver,1
78342,Russia,2012,Swimming,Vault,Male,19,185,91,4,3,183,9.9,No,Silver,1
78343,India,2011,Athletics,Relay,Male,26,174,79,14,1,70,9.3,No,Bronze,4
78344,Russia,2014,Swimming,100m,Male,38,175,53,14,0,185,7.3,No,Bronze,1
78345,France,2014,Athletics,100m,Male,28,179,89,1,3,9,7.5,No,Bronze,3
78346,Russia,2015,Swimming,200m,Male,33,175,85,9,0,87,6.7,No,Bronze,1
78347,USA,2006,Boxing,Heavyweight,Male,22,166,67,4,4,30,6.7,No,Silver,1
78348,Canada,2022,Swimming,Rifle,Male,20,175,82,2,0,194,5.3,No,Bronze,2
78349,China,2023,Athletics,Rifle,Female,22,163,74,1,2,18,8.2,No,Bronze,1
78350,Russia,2009,Athletics,Butterfly,Male,21,176,52,3,0,57,8.8,No,Bronze,1
78351,Russia,2015,Gymnastics,Floor Exercise,Male,23,163,45,6,0,97,7.8,No,Silver,1
78352,Canada,2011,Boxing,Rifle,Female,26,173,67,7,2,26,7.5,No,Gold,1
78353,UK,2011,Athletics,Relay,Male,28,173,83,9,0,173,5.2,No,Bronze,3
78354,India,2022,Cycling,Floor Exercise,Male,21,158,72,3,0,182,5.7,No,Silver,1
78355,UK,2006,Swimming,Single Sculls,Male,24,179,45,6,0,85,6.7,Yes,Silver,1
78356,Germany,2000,Swimming,200m,Female,27,154,72,4,0,146,9.1,No,Bronze,1
78357,France,2008,Boxing,Single Sculls,Female,25,175,52,9,1,4,7.4,No,Silver,1
78358,China,2007,Athletics,Floor Exercise,Male,24,179,78,11,2,186,7,Yes,Gold,1
78359,France,2022,Boxing,Road Race,Male,25,152,85,11,0,11,8.2,No,Gold,1
78360,India,2022,Swimming,Freestyle,Male,26,187,51,15,0,76,7.3,No,Bronze,1
78361,Australia,2016,Cycling,Vault,Female,21,162,54,11,1,32,6.5,No,Silver,1
78362,India,2014,Athletics,100m,Female,23,182,74,4,0,198,6.6,No,Bronze,1
78363,Australia,2017,Boxing,200m,Male,24,177,76,6,2,1,7.2,No,Gold,1
78364,Canada,2021,Swimming,100m,Male,27,165,58,8,0,25,6.8,No,Gold,1
78365,Germany,2021,Rowing,Heavyweight,Female,31,173,52,13,2,25,6.2,No,Bronze,2
78366,Germany,2023,Swimming,Vault,Male,21,163,82,9,0,24,8.7,No,Gold,1
78367,Australia,2022,Wrestling,Relay,Female,28,183,76,4,1,141,5.2,Yes,Bronze,2
78368,Russia,2011,Athletics,Butterfly,Female,29,194,53,15,2,16,5.2,No,Gold,1
78369,Australia,2018,Athletics,Single Sculls,Male,21,178,74,14,1,154,9.1,No,Gold,2
78370,France,2016,Wrestling,Single Sculls,Male,25,168,70,7,0,84,8.8,No,Bronze,2
78371,China,2006,Rowing,Relay,Male,31,175,60,2,1,79,9.2,No,Silver,1
78372,China,2016,Swimming,100m,Female,21,170,52,15,1,197,9.3,No,Gold,1
78373,Brazil,2024,Rowing,Rifle,Male,24,170,70,12,0,155,5.3,No,Silver,1
78374,France,2011,Swimming,Vault,Male,24,176,72,12,0,175,8.3,No,Bronze,1
78375,Germany,2004,Rowing,Road Race,Male,31,175,82,2,3,14,5.1,No,Bronze,1
78376,USA,2024,Cycling,Road Race,Male,26,171,84,14,1,133,8.1,Yes,Gold,1
78377,France,2003,Shooting,Rifle,Male,19,179,70,11,0,64,8.5,No,Silver,1
78378,Australia,2006,Shooting,Rifle,Male,29,170,56,8,0,6,6.1,No,Bronze,2
78379,Brazil,2008,Athletics,Relay,Male,20,164,82,6,1,69,9.4,No,Bronze,1
78380,USA,2005,Athletics,Butterfly,Male,17,175,76,6,0,3,5.1,No,Gold,1
78381,USA,2021,Gymnastics,Butterfly,Female,21,173,77,14,0,99,7.3,No,Bronze,1
78382,UK,2010,Athletics,200m,Male,23,152,61,13,0,187,5.6,No,Bronze,1
78383,France,2011,Gymnastics,Road Race,Male,18,177,84,6,2,39,6,No,Gold,2
78384,Brazil,2001,Swimming,Floor Exercise,Male,26,189,66,13,2,140,9.8,No,Bronze,2
78385,India,2007,Athletics,200m,Male,22,174,70,4,0,48,6.6,No,Silver,4
78386,USA,2001,Wrestling,Heavyweight,Male,23,184,87,4,0,175,5.7,No,Gold,1
78387,China,2020,Wrestling,Relay,Male,21,186,59,12,2,176,7.9,Yes,Bronze,3
78388,France,2011,Cycling,200m,Male,21,171,72,4,3,175,7.7,No,Silver,2
78389,UK,2020,Swimming,100m,Male,27,170,64,2,0,198,9.7,No,Bronze,1
78390,France,2019,Boxing,Freestyle,Female,22,187,74,10,0,21,6.1,No,Gold,1
78391,Japan,2000,Athletics,200m,Female,34,167,82,3,1,29,7.9,No,Bronze,4
78392,USA,2024,Shooting,Freestyle,Male,27,187,60,10,1,153,8.2,Yes,Bronze,3
78393,Germany,2003,Athletics,Butterfly,Male,22,165,73,4,1,99,7.9,No,Silver,3
78394,Japan,2005,Gymnastics,Vault,Female,25,178,51,11,0,31,9.8,No,Silver,1
78395,UK,2012,Athletics,200m,Female,24,168,69,3,2,138,9.7,No,Bronze,1
78396,Brazil,2003,Shooting,Floor Exercise,Male,28,187,75,7,0,159,5.1,No,Bronze,1
78397,Japan,2008,Boxing,200m,Male,31,162,78,4,1,160,6.6,No,Bronze,1
78398,Canada,2017,Shooting,Vault,Female,20,184,62,12,2,94,7.9,Yes,Gold,1
78399,USA,2008,Athletics,Rifle,Male,22,164,74,14,4,176,6.4,No,Bronze,1
78400,UK,2015,Athletics,Single Sculls,Female,24,185,68,14,0,183,5.6,No,Silver,3
78401,Germany,2010,Athletics,Floor Exercise,Male,23,190,67,4,2,169,8.7,No,Gold,1
78402,USA,2005,Swimming,Vault,Female,19,183,62,15,1,154,5.4,No,Bronze,1
78403,India,2015,Wrestling,Butterfly,Female,17,179,45,15,1,14,6.8,No,Bronze,1
78404,Australia,2007,Gymnastics,Vault,Male,30,152,68,7,3,53,8.2,No,Gold,1
78405,China,2018,Athletics,200m,Male,19,175,60,8,0,81,9.7,No,Bronze,1
78406,USA,2004,Rowing,Road Race,Male,29,198,48,2,1,168,7.8,No,Gold,1
78407,India,2007,Athletics,Rifle,Male,20,163,81,14,1,37,5.7,No,Bronze,3
78408,France,2024,Swimming,Freestyle,Male,29,181,83,5,1,60,6,No,Silver,2
78409,Canada,2024,Cycling,Floor Exercise,Male,31,183,74,11,0,36,5.2,No,Bronze,1
